happiness_score,cluster,avg_cluster_happiness_score,freedom,govt_trust,economic_status,social_support,life_expectancy,generosity
4.788,2,4.438291666666667,-0.4028168638422958,-0.5386258184708137,-1.072716620412305,-0.359883766253861,0.3616528104117049,0.322577182525654
4.786,2,4.438291666666667,0.0719972182712386,0.1995237308401465,-1.5441067783916804,-0.662091632969163,-0.1506656274069088,0.322577182525654
4.739,2,4.438291666666667,-1.3256949389362085,-0.5741992907267637,-0.4150698634264448,-1.4472089774254115,0.5437163874877413,-1.1508374622845086
4.715,2,4.438291666666667,-1.446070340035415,0.0038696334324221,-1.0635187636712442,-0.4440034817313159,0.213461526745164,-0.7159138623104244
4.694,2,4.438291666666667,-0.3560042078592716,-0.0228104707595402,-1.5257110649095584,-1.9861982654846613,-0.0321126004736757,0.1628093294739495
4.686,2,4.438291666666667,-1.0782566144545074,-0.6186661310467011,-0.1207384477124935,-1.6341416784864229,0.3743549204402656,1.6628519497927297
4.681,0,5.683362068965517,-1.4059452063356792,-0.8765738049023378,-0.6036259266181948,0.4190024881670208,0.2727380402117806,-0.3608741888621926
4.677,2,4.438291666666667,-3.084513299441274,0.0839099460083094,-0.1759255881588592,-0.7773667986234535,-0.0321126004736757,-0.1300984011208418
4.642,2,4.438291666666667,-0.8642559013892521,-0.3518650891270768,-0.3253907602011001,0.3629226778487173,-1.408174520234415,-0.6537819194569839
4.633,2,4.438291666666667,-0.2556913736099331,-0.7520666520065131,-1.185390365490302,-1.2104275560814632,-0.8831539723872406,0.3314531743618598
4.61,2,4.438291666666667,-1.3524450280693654,-0.4230120336389766,-1.8177430164382449,-0.110640164839179,-1.1626003930155753,-0.0324624909225779
4.571,2,4.438291666666667,-1.1785694487038458,-0.5919860268547387,-2.277635853491294,-0.8677176041362755,-1.132962136282267,0.4468410682325351
4.565,2,4.438291666666667,-0.4228794306921635,-0.3874385613830267,-0.9577434111490428,-2.1388599713511542,-0.400473791301935,0.633236896792857
4.514,2,4.438291666666667,-0.523192264941502,-0.6186661310467011,-1.6130907039496378,-0.6371672728276947,-0.1718358107878432,1.148044423292793
4.512,2,4.438291666666667,-0.1821286284937516,0.190630362776159,-2.001700151259464,-1.4472089774254115,-0.713792505339765,0.4379650763963293
4.507,2,4.438291666666667,-0.3560042078592716,-0.3607584571910643,-1.682074629507595,-0.3505371312008104,-2.581002679538184,0.1894373049825669
4.436,2,4.438291666666667,-1.4661329068852822,0.4129645643758458,-1.396941070534705,-0.6215895477392771,-1.06098351278709,0.2249412723273901
4.419,2,4.438291666666667,-0.2623788958932224,-0.6275594991106885,-1.6015933830233116,-0.2165686954404186,-0.8281114955968112,1.6095959987754949
4.35,0,5.683362068965517,-1.760383887350008,-0.7965334923264504,-0.6749093163614175,-0.9082196893661614,0.5098440940782462,-1.0176975847414216
4.332,2,4.438291666666667,0.2258102307868908,-0.0317038388235277,-0.155230410491472,0.113679076434035,-2.377768919081213,-0.7869217970000709
4.307,2,4.438291666666667,-0.1420034947940163,0.5463650853356581,-1.8177430164382449,-1.1200767505686413,-0.5401970016161026,5.346388561818136
4.297,2,4.438291666666667,-0.3693792524258497,2.2627851216852406,-0.734695385178314,-2.12639779128042,0.5056100574020593,-1.230721388810361
4.292,2,4.438291666666667,-0.2021911953436193,-0.5208390823428387,-2.4041063836808823,-2.048509165838332,-1.6241103907199466,1.2190523579824395
4.271,0,5.683362068965517,0.5066861666850384,-0.3251849849351144,-0.5208452159486462,-0.1542577950867484,0.4166952872021345,1.902503729370286
4.252,2,4.438291666666667,0.2124351862203123,-0.6275594991106885,-1.470523924463193,-0.56239419240329,-1.5902380973104513,0.1095533784567147
4.218,0,5.683362068965517,-1.038131480754772,-1.0633345342460747,-0.1138400551566975,0.1167946214517189,0.6622694144209744,-0.6626579112931897
4.194,2,4.438291666666667,-1.9275719444322383,-0.5830926587907511,-0.4127703992411795,-1.0016860398966672,0.0313979496691276,-0.7159138623104244
3.995,2,4.438291666666667,-0.4830671312417665,-0.0405972068875152,-1.8407376582908967,-0.1044090748038119,-1.7087911242436844,-0.0502144745949895
3.989,2,4.438291666666667,-0.309191551876247,-0.1028507833354274,-0.8795616288500243,-1.2633918213820832,-1.2642172732440609,-0.6182779521121607
3.931,2,4.438291666666667,-0.0283156159780994,-0.4941589781508764,-1.95571086755416,0.2009143369291738,-1.1456642463108275,0.8640126845342075
3.904,2,4.438291666666667,-0.6235050991908403,-0.1917844639753023,-1.6015933830233116,-0.2882262308471398,-0.7391967253968864,0.1273053621291263
3.896,0,5.683362068965517,-0.951193691072012,-0.1562109917193523,-0.0034657742639656,-0.50942992710267,-0.7434307620730732,-1.1153334949396854
3.845,2,4.438291666666667,0.1054348296876847,0.2439905711600839,-2.2822347818618245,-0.9206818694368956,-1.3234937867106773,0.0030414764222452
3.819,2,4.438291666666667,1.342626452096191,-0.5030523462148639,-1.3831442854231133,-1.3755514420186905,0.0059937296120062,1.8669997620254632
3.781,2,4.438291666666667,-0.8843184682391199,-0.636452867174676,-1.7855505178445314,-0.2041065153696849,-0.9636006692347916,1.3344402518531149
3.681,2,4.438291666666667,-1.8005090210497432,-0.4230120336389766,-1.962609260109956,-1.2478140962936657,-0.6037075517589058,0.1716853213101553
3.667,2,4.438291666666667,-1.5129455628683068,-0.672026339430626,-1.654481059284412,-0.9580684096490978,-1.94589717811015,-0.0857184419398128
3.656,2,4.438291666666667,-0.5633173986412373,-0.0672773110794777,-2.0407910424089737,-1.8802697348834208,-1.56483387725333,0.8285087171893843
3.655,2,4.438291666666667,0.0519346514213709,0.4485380366317957,-1.3716469644967868,-0.9269129594722624,-1.9374291047577763,0.0740494111118917
3.587,2,4.438291666666667,-0.4429419975420312,-0.0050237346315653,-1.847636050846693,-0.674553813039897,-1.4335787402915363,0.2071892886549785
3.575,2,4.438291666666667,-1.519633085151596,-0.280718144615177,-1.7050692713602476,-2.384988027748153,-1.298089566653556,1.5208360804134369
3.34,2,4.438291666666667,0.1522474856707093,-0.4319054017029641,-1.780951589474001,-2.2260952318462928,-1.2303449798345656,-0.0945944337760186
2.839,2,4.438291666666667,-0.643567666040708,-0.1917844639753023,-1.96030979592469,-2.892821865630568,-1.378536263501107,-0.2366103031553112
7.526,1,7.001,0.7875621025831853,2.814173941652464,0.8749295445073579,0.2974962324773629,0.7850564780303944,1.4942081049048193
7.509,1,7.001,0.8343747585662098,2.5206927955408767,1.070384000254904,0.2383008771413761,1.0729709720111027,0.77525276617215
7.501,1,7.001,0.7006243129004253,0.190630362776159,0.8404375817283796,0.3566915878133502,1.0899071187158502,2.514947166068486
7.498,1,7.001,0.901249981399102,2.0404509200855534,1.185357209518166,0.1822210668230726,0.7892905147065812,1.645099966120318
7.413,1,7.001,0.7340619243168715,2.5029060594129016,0.7921488338378091,0.2071454269645408,0.8528010648493847,0.544476978430799
7.404,1,7.001,0.7541244911667391,1.6402493572061172,0.8703306161368275,0.0856391712748836,0.9247796883445614,2.257543402818518
7.339,1,7.001,0.6069990009343769,1.5157422043102926,0.927817220768459,-0.1231023449099131,0.8570351015255715,2.4883191905598685
7.334,1,7.001,0.8009371471497637,2.5829463719887893,0.6886729455008732,0.325536137636515,0.937481798373122,2.665839027283985
7.313,1,7.001,0.7139993574670037,1.729183037845992,0.8795284728778885,0.113679076434035,1.02216253189686,2.4883191905598685
7.291,1,7.001,0.8076246694330529,2.4940126913489142,0.8979241863600105,0.0607148111334153,0.937481798373122,1.6806039334651413
7.267,0,5.967767441860465,-0.6502551883239972,-0.3696518252550518,0.6357852692397727,-0.2290308755111527,1.013694458544486,1.148044423292793
7.119,1,7.001,0.553498822668063,0.7509125508073698,0.8933252579894799,0.0482526310626812,0.8316308814684501,1.201300374310028
7.104,1,7.001,0.1388724411041308,0.1817369947121715,1.0266941807348644,-0.0639069895739257,0.717311891211404,1.929131704878904
7.087,0,5.967767441860465,0.6069990009343769,-0.2095712001032773,0.0172294034034213,-0.1449111600336975,0.64109923104004,0.2870732151808308
6.994,1,7.001,0.4933111221184599,1.4001284194784551,0.8887263296189495,0.0918702613102506,0.8697372115541318,0.9882765702410888
6.952,0,5.967767441860465,-0.3827542969924281,0.1194834182642591,0.0609192229234612,-0.0919468947330778,0.0186958396405669,-0.3164942296811635
6.929,1,7.001,0.3528731541693862,1.186687585942756,0.835838653357849,-0.0514448095031916,0.8909073949350662,0.4290890845601235
6.907,1,7.001,0.5267487335349061,1.506848836246305,0.9692075761032334,0.2912651424419958,0.8697372115541318,2.2752953864909298
6.871,1,7.001,0.5869364340845091,1.995984079765616,1.463592375935261,-0.0888313497153939,0.9967583118397384,0.7308728069911209
6.778,0,5.967767441860465,-0.5633173986412373,0.4930048769517332,0.1230047559256227,-1.1013834804625402,0.4293973972306952,-0.6804098949656012
6.739,1,7.001,0.1789975748038662,3.0365081432521506,1.344020238301468,-0.6247050927569606,1.4286300528108014,1.1835483906376163
6.725,1,7.001,0.2592478422033369,1.293408002710606,0.7852504412820136,0.0575992661157315,0.8485670281731977,2.736846961973632
6.705,0,5.967767441860465,-0.556629876357948,-0.1206375194634024,0.3575501028226779,-0.5063143820849865,0.8866733582588793,1.0859124804393527
6.701,0,5.967767441860465,0.1856850970871554,-0.3963319294470141,0.2793683205236595,-0.2477241456172539,0.4166952872021345,0.4290890845601235
6.65,0,5.967767441860465,-0.2556913736099331,-0.4941589781508764,0.2057854665951716,-0.0078271792556222,0.3701208837640787,-0.7425418378190419
6.596,0,5.967767441860465,-0.3158790741595362,-0.787640124262463,0.5691008078670803,-0.1885287902812669,0.6538013410686005,-0.8401777480173056
6.573,1,7.001,0.6738742237672691,2.0226641839575783,1.1784588169623706,-0.61535845770391,0.5098440940782462,0.6421128886290628
6.545,0,5.967767441860465,0.553498822668063,0.7598059188713574,0.277068856338394,-0.1168712548745461,0.475971800668751,-0.1123464174484302
6.488,1,7.001,0.5936239563677984,0.4218579324398332,0.5668013436818153,0.0949858063279338,0.8189287714398895,3.26940647214598
6.481,0,5.967767441860465,-0.0951908388109917,-0.6631329713666385,-0.0724496998219231,-0.1449111600336975,-0.0532827838546102,-0.3342462133535751
6.478,0,5.967767441860465,0.0318720845715036,0.4396446685678082,0.7668547277998916,-0.1978754253343178,0.9671200551064304,-0.6360299357845723
6.474,2,4.632348484848485,0.23249775307018,-0.8943605410303127,0.0632186871087262,-0.0732536246269767,0.1668871233071082,3.491306268051124
6.379,0,5.967767441860465,-0.5499423540746589,1.52463557237428,0.98530382540009,-0.6870159931106311,-0.0702189305593578,-0.3431222051897809
6.379,0,5.967767441860465,-0.917756079655566,-0.5564125545987887,0.771453656170422,-0.4440034817313159,0.7892905147065812,0.544476978430799
6.361,0,5.967767441860465,-0.5766924432078158,-0.6008793949187261,0.6472825901660987,0.1884521568584397,1.140715558830093,-0.1478503847932534
6.355,0,5.967767441860465,-1.6801336199505374,0.2973507795440088,-0.0195620235608226,-0.7337491683758841,0.0356319863453145,-1.0975815112672738
6.324,2,4.632348484848485,0.2859979313364938,-0.3696518252550518,-0.5208452159486462,-0.61535845770391,-0.2946228743972627,0.8373847090255901
6.218,0,5.967767441860465,0.085372262837817,1.1511141136868064,0.8703306161368275,-0.3879236714130127,0.2007594167166034,-0.201106335810488
6.084,0,5.967767441860465,-1.760383887350008,-0.4052252975110016,0.1666945754456621,-0.110640164839179,0.0398660230215014,-1.346109282681036
6.078,0,5.967767441860465,-1.519633085151596,-0.8854671729663253,0.5024163464943884,0.0451370860449974,0.399759140497387,-0.4940140664052794
6.068,0,5.967767441860465,-0.5900674877743942,-0.2006778320392898,-0.4311661127233015,-0.8054067037826049,-0.0575168205307971,-0.9289376663793636
6.005,2,4.632348484848485,-0.4763796089584773,-0.3340783529991019,0.4357318851216959,-0.5873185525447583,0.0610362064024359,1.9646356722237264
5.992,2,4.632348484848485,0.0318720845715036,0.3062441476079963,-0.8450696660710458,-0.5405853772795053,0.1795892333356689,0.926144627387648
5.987,1,7.001,0.9815002487985728,1.373448315286493,-0.7484921702899054,0.309958412548097,-0.4555162680923647,1.3255642600169095
5.977,0,5.967767441860465,-1.8272591101829,-0.9121472771582876,0.6748761603892817,-0.0826002596800269,1.02216253189686,-0.2366103031553112
5.976,0,5.967767441860465,-0.3894418192757173,0.4574314046957832,-0.2035191583820422,-0.6496294528984288,0.3235464803260233,-0.822425764344894
5.921,0,5.967767441860465,0.045247129138082,0.5463650853356581,0.7323627650209126,-0.0234049043440402,1.2931408791728212,-0.8135497725086883
5.919,0,5.967767441860465,-0.3760667747091389,-0.1562109917193523,0.3851436730458609,-0.3536526762184939,-0.1506656274069088,-0.38750216437081
5.897,2,4.632348484848485,-1.39925768405239,-0.9744008536062,-0.8496685944415764,-0.7399802584112511,-0.3666014978924399,0.0562974274394801
5.856,0,5.967767441860465,-0.8976935128056983,-0.8232135965184129,0.3920420656016564,-0.0483292644855084,-0.0829210405879185,-1.4792491602241231
5.835,0,5.967767441860465,-0.0617532273945455,-0.654239603302651,0.4242345641953699,-0.0670225345916096,0.3447166637069573,-0.4407581153880448
5.835,0,5.967767441860465,-1.39925768405239,-0.4585855058949265,0.6840740171303427,-1.0795746653387557,1.1703538155634012,-0.0502144745949895
5.822,2,4.632348484848485,0.3261230650362292,-0.4585855058949265,-0.6151232475445211,-0.7181714432874664,-0.5910054417303453,0.2071892886549785
5.813,0,5.967767441860465,-1.820571587899611,-0.9832942216701874,0.4771222404564703,-0.0140582692909892,0.1584190499547344,-1.541381103077564
5.768,0,5.967767441860465,0.4732485552685923,-0.8232135965184129,0.5461061660144279,-0.0389826294324575,0.7723543680018337,0.5622289621032106
5.743,0,5.967767441860465,-0.5766924432078158,-0.672026339430626,-0.1506314821209415,-0.7960600687295547,0.0864404264595572,-0.431882123551839
5.648,2,4.632348484848485,-0.0015655268449425,-0.6809197074946134,0.1896892172983146,-0.970530589719832,0.2219296000975378,1.5652160395944656
5.56,0,5.967767441860465,-1.2120070601202917,-0.3518650891270768,0.3598495670079429,-0.3692304013069116,0.1287807932214262,-0.1744783603018708
5.546,0,5.967767441860465,-1.1116942258709537,-0.6809197074946134,0.5920954497197327,-1.1263078406040083,1.013694458544486,0.7575007824997383
5.538,0,5.967767441860465,0.0051219954383467,-0.4852656100868889,-0.3851768290179965,0.1323723465401362,-0.1125592973212267,0.5267249947583874
5.528,0,5.967767441860465,-0.6301926214741296,-1.0811212703740496,0.249475286115211,-1.0608813952326543,0.2812061135641543,-0.5738979929311316
5.517,0,5.967767441860465,-0.309191551876247,0.5018982450157207,0.5024163464943884,-0.0514448095031916,0.3023762969450889,-0.9733176255603926
5.51,0,5.967767441860465,-0.1687535839271732,-0.7609600200705007,-0.3874762932032618,-0.3256127710593421,-0.061750857206984,0.2515692478360076
5.488,2,4.632348484848485,-1.48619547373515,-0.787640124262463,0.286266713079455,-1.4347467973546773,0.4039931771735738,-0.0857184419398128
5.458,1,7.001,0.1321849188208416,1.6669294613980796,1.03359257329066,-0.6184740027215935,1.4540342728679223,1.8403717865168456
5.401,2,4.632348484848485,-2.1215100906476256,-0.5653059226627761,-0.3690805797211398,-1.2696229114174504,-0.2946228743972627,0.7663767743359441
5.389,0,5.967767441860465,-1.48619547373515,-0.0494905749515027,0.2379779651888851,-0.5966651875978088,0.1584190499547344,-1.3017293235000074
5.314,2,4.632348484848485,-0.4630045643918988,-1.1166947426299996,-0.2541073704578777,-0.5997807326154924,-0.4893885615018598,3.296034447654596
5.303,0,5.967767441860465,-0.6770052774571541,0.039443105688372,-0.1483320179356763,-0.6433983628630617,-0.0109424170927412,-0.4496341072242506
