happiness_score,freedom,govt_trust,economic_status,social_support,life_expectancy,generosity
5.013,-0.2958165073096685,-0.3874385613830267,-0.7507916344751707,-1.3319338117711208,0.0017596929358193846,-1.0798295275948624
5.007,-0.8441933345393845,-0.672026339430626,-0.32769022438636536,-0.20722206038736807,0.5310142774591806,0.2693212315084192
4.959,-0.6970678443070218,-0.5741992907267637,-0.4196687917969753,-0.824099973888706,0.861269138201758,-0.4496341072242506
4.949,-2.4692612493786656,-1.1255881106939871,-0.5277436085044419,-0.4658122968551006,0.7681203313256467,0.4823450355773583
4.885,0.7741870580166068,0.11948341826425916,-0.3828773648327313,0.3224205926188311,0.24733382015465924,0.20718928865497857
4.874,-0.1687535839271732,-0.9032539090943003,-0.5369414652455029,0.724325899900006,-0.027878563797488872,1.2279283498186455
4.857,-2.569574083628004,-1.0188676939261374,0.2126838591509671,-0.4346568466782653,1.1534176688586537,-1.7189009398016797
4.839,-0.8174432454062276,-0.7342799158785382,-0.0816475565629841,-0.8365621539594402,0.9713540917826172,0.22494127232739017
4.8,-0.9378186465054337,-0.8943605410303127,0.1368015410372142,0.415886943149337,0.6326311576876661,-0.5827739847673374
4.788,-0.4028168638422958,-0.5386258184708137,-1.072716620412305,-0.359883766253861,0.3616528104117049,0.32257718252565404
4.786,0.0719972182712386,0.19952373084014652,-1.5441067783916804,-0.662091632969163,-0.1506656274069088,0.32257718252565404
4.739,-1.3256949389362085,-0.5741992907267637,-0.4150698634264448,-1.4472089774254115,0.5437163874877413,-1.1508374622845086
4.715,-1.4460703400354147,0.0038696334324221566,-1.0635187636712442,-0.44400348173131593,0.21346152674516408,-0.7159138623104244
4.694,-0.3560042078592716,-0.022810470759540288,-1.5257110649095584,-1.9861982654846613,-0.03211260047367577,0.16280932947394952
4.686,-1.0782566144545074,-0.6186661310467011,-0.12073844771249358,-1.6341416784864229,0.3743549204402656,1.6628519497927297
4.681,-1.4059452063356792,-0.8765738049023378,-0.6036259266181948,0.41900248816702085,0.2727380402117806,-0.3608741888621926
4.677,-3.084513299441274,0.08390994600830949,-0.17592558815885925,-0.7773667986234535,-0.03211260047367577,-0.13009840112084184
4.642,-0.8642559013892521,-0.35186508912707687,-0.32539076020110014,0.36292267784871735,-1.408174520234415,-0.6537819194569839
4.633,-0.25569137360993316,-0.7520666520065131,-1.185390365490302,-1.2104275560814632,-0.8831539723872406,0.33145317436185984
4.61,-1.3524450280693654,-0.4230120336389766,-1.8177430164382447,-0.11064016483917903,-1.1626003930155753,-0.03246249092257796
4.571,-1.1785694487038458,-0.5919860268547387,-2.277635853491294,-0.8677176041362755,-1.132962136282267,0.4468410682325351
4.565,-0.4228794306921635,-0.3874385613830267,-0.9577434111490428,-2.1388599713511542,-0.40047379130193506,0.633236896792857
4.514,-0.523192264941502,-0.6186661310467011,-1.6130907039496378,-0.6371672728276947,-0.17183581078784327,1.1480444232927933
4.512,-0.18212862849375167,0.19063036277615902,-2.001700151259464,-1.4472089774254115,-0.713792505339765,0.4379650763963293
4.507,-0.3560042078592716,-0.36075845719106436,-1.682074629507595,-0.3505371312008104,-2.5810026795381837,0.18943730498256695
4.436,-1.4661329068852822,0.41296456437584583,-1.396941070534705,-0.6215895477392771,-1.0609835127870901,0.22494127232739017
4.419,-0.2623788958932224,-0.6275594991106885,-1.6015933830233116,-0.21656869544041868,-0.8281114955968112,1.6095959987754949
4.35,-1.760383887350008,-0.7965334923264504,-0.6749093163614175,-0.9082196893661614,0.5098440940782462,-1.0176975847414216
4.332,0.22581023078689083,-0.03170383882352777,-0.15523041049147204,0.11367907643403503,-2.3777689190812126,-0.7869217970000709
4.307,-0.1420034947940163,0.5463650853356581,-1.8177430164382447,-1.1200767505686413,-0.5401970016161026,5.346388561818136
4.297,-0.3693792524258497,2.2627851216852406,-0.734695385178314,-2.12639779128042,0.5056100574020593,-1.230721388810361
4.292,-0.20219119534361935,-0.5208390823428387,-2.4041063836808823,-2.0485091658383316,-1.6241103907199466,1.2190523579824397
4.271,0.5066861666850384,-0.32518498493511444,-0.5208452159486462,-0.15425779508674844,0.41669528720213456,1.902503729370286
4.252,0.21243518622031238,-0.6275594991106885,-1.4705239244631927,-0.56239419240329,-1.5902380973104513,0.1095533784567147
4.218,-1.0381314807547721,-1.0633345342460747,-0.11384005515669757,0.11679462145171891,0.6622694144209744,-0.6626579112931897
4.194,-1.9275719444322386,-0.5830926587907511,-0.41277039924117953,-1.0016860398966672,0.031397949669127644,-0.7159138623104244
3.995,-0.48306713124176653,-0.04059720688751525,-1.8407376582908972,-0.10440907480381198,-1.7087911242436844,-0.05021447459498958
3.989,-0.309191551876247,-0.10285078333542749,-0.8795616288500243,-1.2633918213820832,-1.2642172732440609,-0.6182779521121607
3.931,-0.028315615978099437,-0.49415897815087645,-1.9557108675541597,0.20091433692917385,-1.1456642463108277,0.8640126845342075
3.904,-0.6235050991908403,-0.19178446397530233,-1.6015933830233116,-0.28822623084713983,-0.7391967253968864,0.1273053621291263
3.896,-0.9511936910720121,-0.15621099171935238,-0.0034657742639656744,-0.50942992710267,-0.7434307620730732,-1.1153334949396854
3.845,0.10543482968768475,0.2439905711600839,-2.2822347818618245,-0.9206818694368955,-1.3234937867106773,0.0030414764222452613
3.819,1.342626452096191,-0.5030523462148639,-1.3831442854231133,-1.3755514420186903,0.005993729612006279,1.8669997620254632
3.781,-0.8843184682391199,-0.636452867174676,-1.7855505178445314,-0.2041065153696849,-0.9636006692347915,1.3344402518531149
3.681,-1.8005090210497432,-0.4230120336389766,-1.9626092601099554,-1.2478140962936657,-0.6037075517589058,0.17168532131015535
3.667,-1.5129455628683068,-0.672026339430626,-1.6544810592844121,-0.9580684096490978,-1.94589717811015,-0.0857184419398128
3.656,-0.5633173986412373,-0.0672773110794777,-2.0407910424089737,-1.8802697348834212,-1.5648338772533301,0.8285087171893843
3.655,0.05193465142137092,0.44853803663179576,-1.3716469644967868,-0.9269129594722625,-1.9374291047577763,0.07404941111189171
3.587,-0.4429419975420312,-0.005023734631565325,-1.847636050846693,-0.674553813039897,-1.4335787402915363,0.20718928865497857
3.575,-1.519633085151596,-0.280718144615177,-1.7050692713602476,-2.384988027748153,-1.298089566653556,1.5208360804134367
3.34,0.15224748567070934,-0.4319054017029641,-1.780951589474001,-2.2260952318462928,-1.2303449798345656,-0.09459443377601862
2.839,-0.643567666040708,-0.19178446397530233,-1.96030979592469,-2.8928218656305673,-1.378536263501107,-0.23661030315531126
7.526,0.7875621025831853,2.814173941652464,0.8749295445073579,0.2974962324773629,0.7850564780303944,1.4942081049048193
7.509,0.8343747585662098,2.5206927955408767,1.0703840002549039,0.23830087714137618,1.0729709720111027,0.77525276617215
7.501,0.7006243129004253,0.19063036277615902,0.8404375817283796,0.35669158781335025,1.0899071187158502,2.514947166068486
7.498,0.9012499813991021,2.0404509200855534,1.1853572095181661,0.18222106682307265,0.7892905147065812,1.645099966120318
7.413,0.7340619243168715,2.5029060594129016,0.7921488338378091,0.20714542696454089,0.8528010648493847,0.544476978430799
7.404,0.7541244911667391,1.6402493572061172,0.8703306161368275,0.08563917127488362,0.9247796883445614,2.257543402818518
7.339,0.6069990009343769,1.5157422043102926,0.927817220768459,-0.12310234490991315,0.8570351015255715,2.4883191905598685
7.334,0.8009371471497637,2.5829463719887893,0.6886729455008732,0.325536137636515,0.9374817983731221,2.665839027283985
7.313,0.7139993574670037,1.729183037845992,0.8795284728778885,0.11367907643403503,1.02216253189686,2.4883191905598685
7.291,0.8076246694330529,2.4940126913489142,0.8979241863600105,0.06071481113341539,0.9374817983731221,1.6806039334651413
7.267,-0.6502551883239972,-0.3696518252550518,0.6357852692397727,-0.22903087551115278,1.013694458544486,1.1480444232927933
7.119,0.553498822668063,0.7509125508073698,0.8933252579894799,0.048252631062681274,0.8316308814684501,1.2013003743100281
7.104,0.13887244110413088,0.18173699471217153,1.0266941807348644,-0.06390698957392577,0.717311891211404,1.9291317048789034
7.087,0.6069990009343769,-0.2095712001032773,0.0172294034034213,-0.1449111600336975,0.64109923104004,0.28707321518083084
6.994,0.49331112211845995,1.4001284194784553,0.8887263296189495,0.09187026131025068,0.8697372115541318,0.9882765702410888
6.952,-0.38275429699242813,0.11948341826425916,0.06091922292346127,-0.09194689473307786,0.01869583964056696,-0.31649422968116353
6.929,0.3528731541693862,1.1866875859427561,0.835838653357849,-0.05144480950319164,0.8909073949350662,0.4290890845601235
6.907,0.5267487335349061,1.506848836246305,0.9692075761032334,0.2912651424419958,0.8697372115541318,2.2752953864909298
6.871,0.5869364340845091,1.995984079765616,1.463592375935261,-0.08883134971539398,0.9967583118397385,0.7308728069911209
6.778,-0.5633173986412373,0.4930048769517332,0.1230047559256227,-1.1013834804625402,0.4293973972306952,-0.6804098949656012
6.739,0.17899757480386624,3.0365081432521506,1.344020238301468,-0.6247050927569606,1.4286300528108014,1.1835483906376165
6.725,0.25924784220333696,1.293408002710606,0.7852504412820136,0.05759926611573152,0.8485670281731977,2.7368469619736313
6.705,-0.556629876357948,-0.12063751946340247,0.35755010282267796,-0.5063143820849865,0.8866733582588793,1.0859124804393527
6.701,0.18568509708715547,-0.3963319294470141,0.27936832052365956,-0.24772414561725395,0.41669528720213456,0.4290890845601235
6.65,-0.25569137360993316,-0.49415897815087645,0.20578546659517163,-0.007827179255622242,0.3701208837640787,-0.7425418378190419
6.596,-0.3158790741595362,-0.787640124262463,0.5691008078670803,-0.1885287902812669,0.6538013410686005,-0.8401777480173056
6.573,0.6738742237672691,2.0226641839575783,1.1784588169623706,-0.61535845770391,0.5098440940782462,0.6421128886290628
6.545,0.553498822668063,0.7598059188713574,0.27706885633839407,-0.1168712548745461,0.47597180066875105,-0.11234641744843023
6.488,0.5936239563677984,0.42185793243983327,0.5668013436818153,0.09498580632793387,0.8189287714398895,3.2694064721459797
6.481,-0.09519083881099172,-0.6631329713666385,-0.0724496998219231,-0.1449111600336975,-0.05328278385461024,-0.33424621335357513
6.478,0.03187208457150361,0.43964466856780826,0.7668547277998916,-0.19787542533431784,0.9671200551064303,-0.6360299357845723
6.474,0.23249775307018009,-0.8943605410303127,0.06321868710872626,-0.0732536246269767,0.16688712330710825,3.4913062680511238
6.379,-0.5499423540746589,1.52463557237428,0.9853038254000899,-0.6870159931106311,-0.07021893055935781,-0.3431222051897809
6.379,-0.9177560796555659,-0.5564125545987887,0.771453656170422,-0.44400348173131593,0.7892905147065812,0.544476978430799
6.361,-0.5766924432078158,-0.6008793949187261,0.6472825901660987,0.18845215685843972,1.140715558830093,-0.14785038479325346
6.355,-1.6801336199505374,0.2973507795440088,-0.019562023560822664,-0.7337491683758841,0.03563198634531454,-1.0975815112672738
6.324,0.28599793133649387,-0.3696518252550518,-0.5208452159486462,-0.61535845770391,-0.29462287439726276,0.8373847090255901
6.218,0.08537226283781706,1.1511141136868064,0.8703306161368275,-0.38792367141301276,0.2007594167166034,-0.20110633581048803
6.084,-1.760383887350008,-0.4052252975110016,0.16669457544566216,-0.11064016483917903,0.03986602302150143,-1.3461092826810361
6.078,-1.519633085151596,-0.8854671729663253,0.5024163464943884,0.0451370860449974,0.399759140497387,-0.4940140664052794
6.068,-0.5900674877743942,-0.2006778320392898,-0.4311661127233015,-0.8054067037826049,-0.05751682053079713,-0.9289376663793637
6.005,-0.4763796089584773,-0.3340783529991019,0.4357318851216959,-0.5873185525447583,0.0610362064024359,1.9646356722237266
5.992,0.03187208457150361,0.3062441476079963,-0.8450696660710458,-0.5405853772795053,0.17958923333566892,0.9261446273876481
5.987,0.9815002487985728,1.373448315286493,-0.7484921702899054,0.309958412548097,-0.45551626809236473,1.3255642600169095
5.977,-1.8272591101829,-0.9121472771582877,0.6748761603892817,-0.08260025968002693,1.02216253189686,-0.23661030315531126
5.976,-0.38944181927571736,0.45743140469578325,-0.20351915838204224,-0.6496294528984288,0.32354648032602334,-0.822425764344894
5.921,0.04524712913808207,0.5463650853356581,0.7323627650209126,-0.02340490434404023,1.2931408791728212,-0.8135497725086883
5.919,-0.3760667747091389,-0.15621099171935238,0.38514367304586095,-0.35365267621849394,-0.1506656274069088,-0.38750216437081
5.897,-1.39925768405239,-0.9744008536062,-0.8496685944415764,-0.7399802584112511,-0.36660149789243995,0.0562974274394801
5.856,-0.8976935128056983,-0.8232135965184129,0.39204206560165644,-0.048329264485508464,-0.0829210405879185,-1.4792491602241231
5.835,-0.06175322739454558,-0.654239603302651,0.4242345641953699,-0.06702253459160963,0.34471666370695736,-0.4407581153880448
5.835,-1.39925768405239,-0.4585855058949265,0.6840740171303427,-1.0795746653387555,1.1703538155634012,-0.05021447459498958
5.822,0.32612306503622923,-0.4585855058949265,-0.6151232475445211,-0.7181714432874664,-0.5910054417303453,0.20718928865497857
5.813,-1.820571587899611,-0.9832942216701874,0.47712224045647034,-0.014058269290989299,0.15841904995473446,-1.541381103077564
5.768,0.4732485552685923,-0.8232135965184129,0.5461061660144279,-0.038982629432457526,0.7723543680018337,0.5622289621032106
5.743,-0.5766924432078158,-0.672026339430626,-0.15063148212094155,-0.7960600687295547,0.08644042645955727,-0.431882123551839
5.648,-0.0015655268449425257,-0.6809197074946134,0.18968921729831464,-0.970530589719832,0.22192960009753787,1.5652160395944656
5.56,-1.2120070601202917,-0.35186508912707687,0.35984956700794296,-0.3692304013069116,0.12878079322142622,-0.17447836030187086
5.546,-1.1116942258709537,-0.6809197074946134,0.5920954497197327,-1.1263078406040083,1.013694458544486,0.7575007824997383
5.538,0.005121995438346702,-0.48526561008688895,-0.38517682901799655,0.13237234654013622,-0.11255929732122676,0.5267249947583874
5.528,-0.6301926214741296,-1.0811212703740496,0.24947528611521108,-1.0608813952326543,0.28120611356415437,-0.5738979929311316
5.517,-0.309191551876247,0.5018982450157207,0.5024163464943884,-0.05144480950319164,0.3023762969450889,-0.9733176255603926
5.51,-0.1687535839271732,-0.7609600200705007,-0.3874762932032618,-0.32561277105934217,-0.061750857206984026,0.2515692478360076
5.488,-1.48619547373515,-0.787640124262463,0.28626671307945506,-1.4347467973546773,0.40399317717357386,-0.0857184419398128
5.458,0.13218491882084166,1.6669294613980796,1.03359257329066,-0.6184740027215935,1.4540342728679225,1.8403717865168459
5.401,-2.1215100906476256,-0.5653059226627761,-0.36908057972113983,-1.2696229114174504,-0.29462287439726276,0.7663767743359441
5.389,-1.48619547373515,-0.04949057495150273,0.2379779651888851,-0.5966651875978088,0.15841904995473446,-1.3017293235000074
5.314,-0.46300456439189885,-1.1166947426299996,-0.2541073704578777,-0.5997807326154924,-0.48938856150185983,3.296034447654596
5.303,-0.6770052774571541,0.03944310568837208,-0.1483320179356763,-0.6433983628630617,-0.010942417092741298,-0.4496341072242506
5.279,0.5869364340845091,-0.09395741527144014,-0.5737328922097467,-0.5904340975624418,-0.5910054417303453,0.20718928865497857
5.245,-0.1420034947940163,-0.9032539090943003,-0.0770486281924536,-0.8552554240655413,0.5352483141353676,-1.27510134799139
5.185,-0.3961293415590066,-0.7164931797505633,-1.1531978668965885,-0.35676822123617746,-0.2353463609306462,1.689479925301347
5.177,-2.0345723009648657,-0.7609600200705007,-0.06325184308086212,-0.7960600687295547,0.15418501327854758,0.1184293702929205
5.163,-2.449198682528798,-1.143374846821962,-0.29319826160738666,-1.3225871767180704,0.41669528720213456,0.9350206192238539
5.161,-2.074697434664601,-0.013917102695552807,0.03792458107080879,-1.0172637649850849,0.10761060984049174,-0.19223034397428249
5.155,0.41306085471898923,-0.04059720688751525,-0.0770486281924536,-0.22903087551115278,-0.1379635173783481,0.17168532131015535
5.151,-1.3725075949192331,-0.3963319294470141,-0.5070484308370548,-2.12639779128042,-0.061750857206984026,-1.354985274517242
5.145,-1.760383887350008,-0.7431732839425257,0.41273724326904393,-0.42531021162521476,0.28120611356415437,-0.8401777480173056
5.132,-2.1081350460810473,0.09280331407229697,-0.8588664511826374,-2.515840918490861,-0.8746858990348667,1.0504085130945295
5.129,-1.3323824612194977,-0.8676804368383503,0.14140046940774467,-1.3288182667534374,0.6453332677162268,0.38470912537909446
5.123,-0.09519083881099172,-1.0099743258621499,0.4932184897533273,-0.38792367141301276,0.7808224413542074,-0.6804098949656012
5.121,-1.2320696269701592,-0.5208390823428387,-0.09774380585984109,-0.8926419642777437,0.15841904995473446,0.36695714170668287
5.061,0.6604991792006907,-0.11174415139941499,-0.7392943135488445,-0.8646020591185919,0.22192960009753787,0.5089730110859757
5.045,-1.5062580405850177,-0.4141186655749891,-0.19432130164098124,-1.983082720466978,-0.05751682053079713,-1.3727372581896535
5.033,-2.6966370070104992,-0.7787467561984754,0.4311329567511659,-0.976761679755199,0.8062266614113288,-1.7189009398016797
4.996,-0.18212862849375167,0.05722984181634705,-1.3187592882356864,-0.9736461347375155,-0.3327292044829448,0.588856937611828
4.907,-0.6770052774571541,-0.8498937007103753,-0.16672773141779829,0.06694590116878245,-0.23111232425445932,1.3433162436893207
4.875,-1.2186945824035809,-0.8765738049023378,-0.7117007433256615,-1.3194716317003867,-2.365066809052652,0.3403291661980657
4.871,-1.2922573275197624,-0.5297324504068263,-0.8450696660710458,-0.9736461347375155,-0.10832526064503986,0.09180139478430308
4.813,-1.579820785701199,-0.6453462352386635,0.1299031484814187,-2.1170511562273693,0.1372488665738,1.6983559171375529
4.795,-0.22894128447677628,-0.12063751946340247,-1.033625729262796,-1.3412804468241715,-1.5817700239580776,-0.13009840112084184
4.793,-0.6101300546242618,-0.5208390823428387,-1.415336784016827,-1.1574632907808438,-0.4597503047685516,1.6717279416289355
4.754,-1.9008218552990817,-0.2006778320392898,-0.9002568065174116,-1.0982679354448566,-0.17606984746403018,-0.7247898541466302
4.655,-0.9511936910720121,-0.672026339430626,-0.2449095137168167,-1.7649945692291311,0.5098440940782462,-0.22773431131910546
4.643,-0.4228794306921635,-0.022810470759540288,-1.194588222231363,-2.55945854873843,-0.3369632411591317,-0.02358649908637216
4.635,-1.0314439584714827,-0.4141186655749891,-1.6015933830233116,-1.3724358970010069,-2.5810026795381837,0.40246110905150606
4.575,-1.4193202509022578,0.06612320988033453,0.03102618851501279,-1.4845955176376138,-0.41740993800668263,0.020793460094656876
4.513,-0.22894128447677628,-0.6008793949187261,-1.2336791133808722,-1.3817825320540573,-2.0432800216624485,0.29594920701703664
4.508,-0.6301926214741296,0.38628446018388335,-1.7671548043624095,-2.1482066064042047,-1.1160259895775198,0.8995166518790307
